set nodes := Node1 Node2 Node3 Node4 Node5 Node6 Node7 Node8 Node9 Node10 Node11 Node12 Node13 Node14 Node15 Node16 Node17 Node18 Node19 Node20 Node21 Node22 Node23 Node24 Node25 Node26 Node27 Node28 Node29 Node30 Node31 Node32 Node33 Node34 Node35 Node36 Node37 Node38 Node39 Node40 Node41 Node42 Node43 Node44 Node45 Node46 Node47 Node48 Node49 Node50 Node51 Node52 Node53 Node54 Node55 Node56 Node57 Node58 Node59 Node60 Node61 Node62 Node63 Node64 Node65 Node66 Node67 Node68 Node69 Node70 Node71 Node72 Node73 Node74 Node75 Node76 Node77 Node78;
set links := 'Pipe_2_11', 'Pipe_3_43', 'Pipe_4_37', 'Pipe_5_53', 'Pipe_6_48', 'Pipe_7_4', 'Pipe_8_72', 'Pipe_9_23', 'Pipe_10_70', 'Pipe_11_29', 'Pipe_12_41', 'Pipe_13_39', 'Pipe_14_52', 'Pipe_15_64', 'Pipe_56_16', 'Pipe_17_58', 'Pipe_18_47', 'Pipe_19_11', 'Pipe_20_19', 'Pipe_21_41', 'Pipe_22_43', 'Pipe_23_24', 'Pipe_24_40', 'Pipe_25_33', 'Pipe_26_7', 'Pipe_27_9', 'Pipe_28_56', 'Pipe_29_5', 'Pipe_30_23', 'Pipe_31_9', 'Pipe_32_21', 'Pipe_33_50', 'Pipe_34_39', 'Pipe_35_17', 'Pipe_16_36', 'Pipe_37_17', 'Pipe_38_49', 'Pipe_39_59', 'Pipe_40_34', 'Pipe_41_13', 'Pipe_42_32', 'Pipe_43_60', 'Pipe_44_19', 'Pipe_45_35', 'Pipe_46_55', 'Pipe_47_69', 'Pipe_48_31', 'Pipe_49_51', 'Pipe_50_55', 'Pipe_51_54', 'Pipe_52_10', 'Pipe_53_48', 'Pipe_54_20', 'Pipe_55_61', 'Pipe_1_56', 'Pipe_57_38', 'Pipe_58_32', 'Pipe_59_1', 'Pipe_60_29', 'Pipe_61_73', 'Pipe_62_76', 'Pipe_63_25', 'Pipe_64_70', 'Pipe_65_75', 'Pipe_66_62', 'Pipe_67_8', 'Pipe_68_63', 'Pipe_69_58', 'Pipe_70_71', 'Pipe_71_49', 'Pipe_72_26', 'Pipe_73_30', 'Pipe_74_64', 'Pipe_75_63', 'Pipe_76_78', 'Pipe_77_7', 'Pipe_78_65', 'Pipe_65_25', 'Pipe_21_17', 'Pipe_52_70', 'Pipe_51_52', 'Pipe_66_78', 'Pipe_41_42', 'Pipe_76_68', 'Pipe_65_68', 'Pipe_19_60', 'Pipe_45_18', 'Pipe_11_6', 'Pipe_53_31', 'Pipe_13_27', 'Pipe_36_50', 'Pipe_30_24', 'Pipe_27_5', 'Pipe_29_12', 'Pipe_8_38', 'Pipe_12_27', 'Pipe_9_30', 'Pipe_8_3', 'Pipe_68_78', 'Pipe_22_3';
set pipes := 1 2 3 4 5 6 7 8 9 10 11 12;
set cycle := 'cycle1', 'cycle2', 'cycle3', 'cycle4', 'cycle5', 'cycle6', 'cycle7', 'cycle8', 'cycle9', 'cycle10', 'cycle11', 'cycle12', 'cycle13', 'cycle14', 'cycle15', 'cycle16', 'cycle17', 'cycle18', 'cycle19', 'cycle20', 'cycle21', 'cycle22', 'cycle23';

param link_length :=
Pipe_2_11   36.61
Pipe_3_43   68.93
Pipe_4_37   95.07
Pipe_5_53   3.553
Pipe_6_48   11.28
Pipe_7_4   141.1
Pipe_8_72   153.5
Pipe_9_23   26.94
Pipe_10_70   52.47
Pipe_11_29   46.25
Pipe_12_41   26.07
Pipe_13_39   50.35
Pipe_14_52   22.68
Pipe_15_64   88.92
Pipe_56_16   30.7
Pipe_17_58   35.87
Pipe_18_47   110.9
Pipe_19_11   43.91
Pipe_20_19   45.55
Pipe_21_41   30.15
Pipe_22_43   87.42
Pipe_23_24   44.35
Pipe_24_40   16.27
Pipe_25_33   82.72
Pipe_26_7   141.2
Pipe_27_9   22.68
Pipe_28_56   22.1
Pipe_29_5   45.4
Pipe_30_23   27.83
Pipe_31_9   7.089
Pipe_32_21   36.54
Pipe_33_50   27.85
Pipe_34_39   31.59
Pipe_35_17   54.98
Pipe_16_36   24.09
Pipe_37_17   44.04
Pipe_38_49   126.8
Pipe_39_59   18.25
Pipe_40_34   15.14
Pipe_41_13   33.03
Pipe_42_32   35.25
Pipe_43_60   60.88
Pipe_44_19   19.96
Pipe_45_35   63.98
Pipe_46_55   23.35
Pipe_47_69   26.47
Pipe_48_31   5.278
Pipe_49_51   23.55
Pipe_50_55   41.4
Pipe_51_54   97.89
Pipe_52_10   78.25
Pipe_53_48   10.23
Pipe_54_20   46.36
Pipe_55_61   70.14
Pipe_1_56   55.26
Pipe_57_38   101.4
Pipe_58_32   32.7
Pipe_59_1   57.87
Pipe_60_29   30.95
Pipe_61_73   65.14
Pipe_62_76   11.64
Pipe_63_25   96.13
Pipe_64_70   79.98
Pipe_65_75   12.69
Pipe_66_62   57.45
Pipe_67_8   154.3
Pipe_68_63   151.4
Pipe_69_58   46.71
Pipe_70_71   58.75
Pipe_71_49   57.67
Pipe_72_26   140.6
Pipe_73_30   14.28
Pipe_74_64   199.7
Pipe_75_63   77.06
Pipe_76_78   164.9
Pipe_77_7   89.1
Pipe_78_65   31.13
Pipe_65_25   119.5
Pipe_21_17   99.92
Pipe_52_70   97.07
Pipe_51_52   107.1
Pipe_66_78   231.9
Pipe_41_42   55.36
Pipe_76_68   326.1
Pipe_65_68   160.4
Pipe_19_60   87.88
Pipe_45_18   232.9
Pipe_11_6   54.84
Pipe_53_31   12.83
Pipe_13_27   64.13
Pipe_36_50   172.6
Pipe_30_24   61.69
Pipe_27_5   36.66
Pipe_29_12   68.83
Pipe_8_38   346.2
Pipe_12_27   64.05
Pipe_9_30   45
Pipe_8_3   410.2
Pipe_68_78   178.4
Pipe_22_3   98.17;

param sourceHead := 45;

