set nodes := Node1 Node2 Node3 Node4 Node5 Node6 Node7 Node8 Node9 Node10 Node11 Node12 Node13 Node14 Node15 Node16 Node17 Node18 Node19 Node20 Node21 Node22 Node23 Node24 Node25 Node26 Node27 Node28 Node29 Node30 Node31 Node32 Node33 Node34 Node35 Node36 Node37 Node38 Node39 Node40 Node41 Node42 Node43 Node44 Node45 Node46 Node47 Node48 Node49 Node50 Node51 Node52 Node53 Node54 Node55 Node56 Node57 Node58 Node59 Node60 Node61 Node62 Node63 Node64 Node65 Node66 Node67 Node68 Node69 Node70 Node71 Node72 Node73 Node74 Node75 Node76 Node77 Node78 Node79 Node80 Node81 Node82 Node83;
set links := 'Pipe_2_63', 'Pipe_3_2', 'Pipe_4_65', 'Pipe_5_20', 'Pipe_6_36', 'Pipe_7_48', 'Pipe_8_47', 'Pipe_9_82', 'Pipe_10_81', 'Pipe_11_37', 'Pipe_12_49', 'Pipe_13_76', 'Pipe_14_45', 'Pipe_15_57', 'Pipe_16_18', 'Pipe_17_45', 'Pipe_18_75', 'Pipe_19_64', 'Pipe_20_50', 'Pipe_21_7', 'Pipe_22_62', 'Pipe_23_34', 'Pipe_24_78', 'Pipe_25_43', 'Pipe_26_59', 'Pipe_27_66', 'Pipe_28_31', 'Pipe_29_11', 'Pipe_30_52', 'Pipe_31_58', 'Pipe_32_77', 'Pipe_33_40', 'Pipe_34_32', 'Pipe_35_16', 'Pipe_36_43', 'Pipe_37_5', 'Pipe_38_60', 'Pipe_39_35', 'Pipe_40_13', 'Pipe_41_35', 'Pipe_42_32', 'Pipe_43_14', 'Pipe_44_26', 'Pipe_45_55', 'Pipe_46_21', 'Pipe_47_55', 'Pipe_48_66', 'Pipe_49_31', 'Pipe_50_22', 'Pipe_51_41', 'Pipe_52_39', 'Pipe_53_25', 'Pipe_54_64', 'Pipe_55_62', 'Pipe_56_30', 'Pipe_57_72', 'Pipe_58_4', 'Pipe_59_19', 'Pipe_60_16', 'Pipe_61_50', 'Pipe_1_62', 'Pipe_63_40', 'Pipe_64_42', 'Pipe_65_23', 'Pipe_66_58', 'Pipe_67_46', 'Pipe_68_80', 'Pipe_69_54', 'Pipe_70_12', 'Pipe_71_68', 'Pipe_72_56', 'Pipe_73_57', 'Pipe_74_67', 'Pipe_75_17', 'Pipe_76_38', 'Pipe_77_33', 'Pipe_78_44', 'Pipe_79_69', 'Pipe_80_67', 'Pipe_81_3', 'Pipe_82_81', 'Pipe_83_70', 'Pipe_39_16', 'Pipe_52_56', 'Pipe_56_41', 'Pipe_51_76', 'Pipe_24_69', 'Pipe_41_60', 'Pipe_26_63', 'Pipe_72_51', 'Pipe_24_3', 'Pipe_42_77', 'Pipe_59_64', 'Pipe_21_48', 'Pipe_78_26', 'Pipe_21_27', 'Pipe_4_66', 'Pipe_62_17', 'Pipe_57_51';
set pipes := 1 2 3 4 5 6 7 8 9 10 11 12;
set cycle := 'cycle1', 'cycle2', 'cycle3', 'cycle4', 'cycle5', 'cycle6', 'cycle7', 'cycle8', 'cycle9', 'cycle10', 'cycle11', 'cycle12', 'cycle13', 'cycle14', 'cycle15', 'cycle16', 'cycle17';

param link_length :=
Pipe_2_63   116.5
Pipe_3_2   93.42
Pipe_4_65   26.22
Pipe_5_20   27.98
Pipe_6_36   15.57
Pipe_7_48   57.55
Pipe_8_47   19.8
Pipe_9_82   37.49
Pipe_10_81   181.8
Pipe_11_37   43.97
Pipe_12_49   139.4
Pipe_13_76   38.55
Pipe_14_45   18.53
Pipe_15_57   68.01
Pipe_16_18   37.86
Pipe_17_45   27.2
Pipe_18_75   23.38
Pipe_19_64   15.58
Pipe_20_50   53.81
Pipe_21_7   82.49
Pipe_22_62   19.81
Pipe_23_34   16.24
Pipe_24_78   70.57
Pipe_25_43   9.669
Pipe_26_59   16.33
Pipe_27_66   67.4
Pipe_28_31   29.93
Pipe_29_11   70.68
Pipe_30_52   28.63
Pipe_31_58   35.52
Pipe_32_77   45.22
Pipe_33_40   33.17
Pipe_34_32   33.93
Pipe_35_16   10.42
Pipe_36_43   8.325
Pipe_37_5   30.63
Pipe_38_60   32.33
Pipe_39_35   14.81
Pipe_40_13   40.19
Pipe_41_35   58.59
Pipe_42_32   26.91
Pipe_43_14   2.55
Pipe_44_26   107.8
Pipe_45_55   25.12
Pipe_46_21   36.17
Pipe_47_55   17.05
Pipe_48_66   109.8
Pipe_49_31   39.3
Pipe_50_22   38.44
Pipe_51_41   41.63
Pipe_52_39   15.45
Pipe_53_25   11.39
Pipe_54_64   60.38
Pipe_55_62   17.93
Pipe_56_30   16.38
Pipe_57_72   123.7
Pipe_58_4   21.62
Pipe_59_19   51.18
Pipe_60_16   10.94
Pipe_61_50   41.35
Pipe_1_62   18.2
Pipe_63_40   23
Pipe_64_42   51.51
Pipe_65_23   32.22
Pipe_66_58   48.13
Pipe_67_46   179.6
Pipe_68_80   2.023
Pipe_69_54   209.8
Pipe_70_12   31.93
Pipe_71_68   111.9
Pipe_72_56   23.1
Pipe_73_57   177
Pipe_74_67   54.76
Pipe_75_17   20.35
Pipe_76_38   42.13
Pipe_77_33   33.69
Pipe_78_44   106.9
Pipe_79_69   553.2
Pipe_80_67   77.89
Pipe_81_3   135.1
Pipe_82_81   45.02
Pipe_83_70   80.77
Pipe_39_16   24.74
Pipe_52_56   42.72
Pipe_56_41   85.39
Pipe_51_76   106.2
Pipe_24_69   281.2
Pipe_41_60   60.63
Pipe_26_63   69.65
Pipe_72_51   81.23
Pipe_24_3   289.4
Pipe_42_77   51.72
Pipe_59_64   63.94
Pipe_21_48   108.2
Pipe_78_26   203
Pipe_21_27   159.9
Pipe_4_66   49.86
Pipe_62_17   32.16
Pipe_57_51   181.1;

param sourceHead := 45;

param F:  Pipe_2_63 Pipe_3_2 Pipe_4_65 Pipe_5_20 Pipe_6_36 Pipe_7_48 Pipe_8_47 Pipe_9_82 Pipe_10_81 Pipe_11_37 Pipe_12_49 Pipe_13_76 Pipe_14_45 Pipe_15_57 Pipe_16_18 Pipe_17_45 Pipe_18_75 Pipe_19_64 Pipe_20_50 Pipe_21_7 Pipe_22_62 Pipe_23_34 Pipe_24_78 Pipe_25_43 Pipe_26_59 Pipe_27_66 Pipe_28_31 Pipe_29_11 Pipe_30_52 Pipe_31_58 Pipe_32_77 Pipe_33_40 Pipe_34_32 Pipe_35_16 Pipe_36_43 Pipe_37_5 Pipe_38_60 Pipe_39_35 Pipe_40_13 Pipe_41_35 Pipe_42_32 Pipe_43_14 Pipe_44_26 Pipe_45_55 Pipe_46_21 Pipe_47_55 Pipe_48_66 Pipe_49_31 Pipe_50_22 Pipe_51_41 Pipe_52_39 Pipe_53_25 Pipe_54_64 Pipe_55_62 Pipe_56_30 Pipe_57_72 Pipe_58_4 Pipe_59_19 Pipe_60_16 Pipe_61_50 Pipe_1_62 Pipe_63_40 Pipe_64_42 Pipe_65_23 Pipe_66_58 Pipe_67_46 Pipe_68_80 Pipe_69_54 Pipe_70_12 Pipe_71_68 Pipe_72_56 Pipe_73_57 Pipe_74_67 Pipe_75_17 Pipe_76_38 Pipe_77_33 Pipe_78_44 Pipe_79_69 Pipe_80_67 Pipe_81_3 Pipe_82_81 Pipe_83_70 Pipe_39_16 Pipe_52_56 Pipe_56_41 Pipe_51_76 Pipe_24_69 Pipe_41_60 Pipe_26_63 Pipe_72_51 Pipe_24_3 Pipe_42_77 Pipe_59_64 Pipe_21_48 Pipe_78_26 Pipe_21_27 Pipe_4_66 Pipe_62_17 Pipe_57_51 :=
Node1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node2   -1   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node3   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0
Node4   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   0   0
Node5   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node6   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node7   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node8   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node9   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node10   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node11   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node12   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node13   0   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node14   0   0   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node15   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node16   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
Node17   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0
Node18   0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   -1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0
